commit_time,commit_id,gpu_index,folder,kernel,arch,compile_status,run_status,verify_passed,timing_avg_ms,tflops,status,compile_log,run_log,notes
"20260403_175403","710a32d048cf","1","matmul","matmul_e4m3_dyn_persis_sta_sm90.co","sm_90a","ok","ok","1","0.0748099","229.647","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_sta_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_sta_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_e4m3_dyn_persis_swizzle_sm90.co","sm_90a","ok","ok","1","0.0669791","256.496","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_swizzle_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_swizzle_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_e4m3_dyn_sm90_warpspec_1p1c.co","sm_90a","ok","ok","1","0.0506674","339.072","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048.co","sm_90a","ok","ok","1","0.0346253","496.165","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048_tbc.co","sm_90a","ok","ok","1","0.0401101","428.318","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048_tbc.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048_tbc.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_aitune_2026-03-23_matmul_f16_iter048_s3_wn176_best.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter048_s3_wn176_best.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter048_s3_wn176_best.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_aitune_2026-03-23_matmul_f16_iter050_1p2c_splitout.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter050_1p2c_splitout.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter050_1p2c_splitout.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_aitune_2026-03-23_matmul_f16_iter057_1p2c_so_wn152_nonpersis.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter057_1p2c_so_wn152_nonpersis.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter057_1p2c_so_wn152_nonpersis.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_aitune_2026-03-23_matmul_f16_iter061_1p2c_so_wn160_kunroll.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter061_1p2c_so_wn160_kunroll.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_aitune_2026-03-23_matmul_f16_iter061_1p2c_so_wn160_kunroll.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dynamic_mwg_impl_1.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_impl_1.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_impl_1.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dynamic_mwg_impl_2.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_impl_2.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_impl_2.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dynamic_mwg_impl_3.co","","fail(134)","skipped","0","","","compile_failed","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_impl_3.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_impl_3.run.log","compile failed"
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dynamic_mwg_sm90.co","sm_90a","ok","ok","1","0.0681011","252.27","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dynamic_mwg_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_1p3c_sm90.co","sm_90a","ok","ok","1","0.968844","141.859","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_1p3c_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_1p3c_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_colmajor_sm86.co","sm_86","ok","ok","1","123.15","0.139504","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_colmajor_sm86.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_colmajor_sm86.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_colmajor_sm90.co","sm_90a","ok","ok","1","0.13326","128.92","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_colmajor_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_colmajor_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_hilbert_sm86.co","sm_86","ok","ok","1","118.221","0.14532","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_hilbert_sm86.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_hilbert_sm86.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_hilbert_sm90.co","sm_90a","ok","ok","1","0.119274","144.037","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_hilbert_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_hilbert_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_sta_sm86.co","sm_86","ok","ok","1","123.002","0.139672","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_sta_sm86.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_sta_sm86.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_sta_sm90.co","sm_90a","ok","ok","1","0.164927","104.167","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_sta_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_sta_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_swizzle_sm86.co","sm_86","ok","ok","1","118.082","0.145491","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_swizzle_sm86.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_swizzle_sm86.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_persis_swizzle_sm90.co","sm_90a","ok","ok","1","0.120704","142.33","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_swizzle_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_persis_swizzle_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm86.co","sm_86","ok","ok","1","17.3566","0.989816","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm86.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm86.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90.co","sm_90a","ok","ok","1","0.0612227","280.613","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_tbc.co","sm_90a","ok","ok","1","0.0594302","289.076","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_tbc.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_tbc.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_warpspec_1p1c.co","sm_90a","ok","ok","1","0.0834539","205.861","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p1c.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p1c.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_warpspec_1p1c_persis_sta.co","sm_90a","ok","ok","1","0.104587","164.264","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p1c_persis_sta.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p1c_persis_sta.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_warpspec_1p2c.co","sm_90a","ok","ok","1","0.0701144","245.026","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p2c.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p2c.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_warpspec_1p2c_persis_sta.co","sm_90a","ok","ok","1","0.0837739","205.074","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p2c_persis_sta.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p2c_persis_sta.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_warpspec_1p3c.co","sm_90a","ok","ok","1","0.0651985","263.501","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p3c.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p3c.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_dyn_sm90_warpspec_1p3c_persis_sta.co","sm_90a","ok","ok","1","0.0611027","281.164","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p3c_persis_sta.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_dyn_sm90_warpspec_1p3c_persis_sta.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_f16_single_tile_stmatrix_perf_sm90.co","sm_90a","ok","ok","1","0.00972991","","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_single_tile_stmatrix_perf_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_f16_single_tile_stmatrix_perf_sm90.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_trans_f16_dyn_sm86.co","sm_86","ok","ok","1","17.4868","0.982448","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_trans_f16_dyn_sm86.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_trans_f16_dyn_sm86.run.log",""
"20260403_175403","710a32d048cf","1","matmul","matmul_trans_f16_dyn_sm90.co","sm_90a","ok","ok","1","0.0614832","279.424","ok","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_trans_f16_dyn_sm90.compile.log","/home/fem/dev/choreo/build/kernel-batch/20260403_175403_710a32d048cf/logs/benchmark__performance__matmul__matmul_trans_f16_dyn_sm90.run.log",""
