commit_time,commit_id,gpu_index,folder,kernel,arch,compile_status,run_status,verify_passed,timing_avg_ms,tflops,status,compile_log,run_log,notes
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_swizzlex128x128.co","","fail(134)","skipped","0","","","compile_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_swizzlex128x128.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_swizzlex128x128.run.log","compile failed"
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_warpspec_1p2c.co","","fail(134)","skipped","0","","","compile_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_warpspec_1p2c.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_warpspec_1p2c.run.log","compile failed"
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_warpspec_1p3c.co","","fail(134)","skipped","0","","","compile_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_warpspec_1p3c.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_warpspec_1p3c.run.log","compile failed"
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_persis_colmajor_sm90.co","sm_90a","ok","ok","1","0.0761464","225.616","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_colmajor_sm90.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_colmajor_sm90.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_persis_hilbert_sm90.co","sm_90a","ok","ok","1","0.068885","249.399","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_hilbert_sm90.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_hilbert_sm90.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_persis_sta_sm90.co","sm_90a","ok","ok","1","0.0769016","223.401","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_sta_sm90.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_sta_sm90.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_persis_swizzle_sm90.co","sm_90a","ok","ok","1","0.0692343","248.141","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_swizzle_sm90.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_persis_swizzle_sm90.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_sm90_warpspec_1p1c.co","sm_90a","ok","ok","1","0.0350814","489.714","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048.co","sm_90a","ok","ok","1","0.033958","505.916","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048_tbc.co","sm_90a","ok","ok","1","0.0387308","443.572","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048_tbc.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dyn_sm90_warpspec_1p1c_m2048_n2048_k2048_tbc.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dynamic_mwg_sm90.co","sm_90a","ok","ok","1","0.0395885","433.961","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dynamic_mwg_sm90.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dynamic_mwg_sm90.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dynamic_sm90.co","sm_90a","ok","ok","1","0.0360346","476.761","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dynamic_sm90.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dynamic_sm90.run.log",""
"20260320_224644","d9d7baa75d56","0","matmul","matmul_e4m3_dynamic_sm90_tbc.co","sm_90a","ok","ok","1","0.0351345","488.975","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dynamic_sm90_tbc.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__matmul__matmul_e4m3_dynamic_sm90_tbc.run.log",""
